condition,self_competition,n_tf,combo_id,seed,pearson_r,r_squared,rmse_delta_log2,total_sse_score,rates_file
self_off,False,6,combo124_CREB1-CREB3-CREM-ATF1-ATF4-ATF7,0,0.786015619938472,0.6178205547872605,0.29311035107779876,65565.0,outputs/figure3/runs/self_off_n06_combo124_CREB1-CREB3-CREM-ATF1-ATF4-ATF7_seed00_rates.txt
self_off,False,6,combo125_CREB1-CREB5-CREM-ATF1-ATF4-ATF7,0,0.8511980497944825,0.7245381199739304,0.23170805835396044,52715.0,outputs/figure3/runs/self_off_n06_combo125_CREB1-CREB5-CREM-ATF1-ATF4-ATF7_seed00_rates.txt
self_off,False,6,combo126_CREB3-CREB5-CREM-ATF1-ATF4-ATF7,0,0.7154716561181933,0.5118996907085103,0.3551344039277215,86361.0,outputs/figure3/runs/self_off_n06_combo126_CREB3-CREB5-CREM-ATF1-ATF4-ATF7_seed00_rates.txt
self_off,False,7,combo127_CREB1-CREB3-CREB5-CREM-ATF1-ATF4-ATF7,0,0.869991941141378,0.7568859776509429,0.21274419357278718,46924.0,outputs/figure3/runs/self_off_n07_combo127_CREB1-CREB3-CREB5-CREM-ATF1-ATF4-ATF7_seed00_rates.txt
self_on,True,1,combo001_CREB1,0,0.6840098275377344,0.4678694441682012,0.33496445089821214,77131.0,outputs/figure3/runs/self_on_n01_combo001_CREB1_seed00_rates.txt
self_on,True,1,combo002_CREB3,0,0.4774598615277329,0.22796791937008187,0.5355730589259522,163770.0,outputs/figure3/runs/self_on_n01_combo002_CREB3_seed00_rates.txt
self_on,True,1,combo003_CREB5,0,0.6280501149229855,0.3944469468547752,0.4316065972967461,113670.0,outputs/figure3/runs/self_on_n01_combo003_CREB5_seed00_rates.txt
self_on,True,1,combo004_CREM,0,0.6942279037295263,0.48195238231669235,0.31859340054762764,86949.0,outputs/figure3/runs/self_on_n01_combo004_CREM_seed00_rates.txt
self_on,True,1,combo005_ATF1,0,0.19795914474747475,0.03918782298915166,0.47124154307357546,132830.0,outputs/figure3/runs/self_on_n01_combo005_ATF1_seed00_rates.txt
self_on,True,1,combo006_ATF4,0,-0.05951566686096331,0.003542114601905166,0.7644855752871541,253460.0,outputs/figure3/runs/self_on_n01_combo006_ATF4_seed00_rates.txt
self_on,True,1,combo007_ATF7,0,0.6259626877898966,0.3918292865051516,0.4818493750996604,131420.0,outputs/figure3/runs/self_on_n01_combo007_ATF7_seed00_rates.txt
self_on,True,2,combo008_CREB1-CREB3,0,0.8003063763384589,0.640490296007995,0.27382047381036434,60248.0,outputs/figure3/runs/self_on_n02_combo008_CREB1-CREB3_seed00_rates.txt
self_on,True,2,combo009_CREB1-CREB5,0,0.7289781964380856,0.5314092108821241,0.31157997398545456,70156.0,outputs/figure3/runs/self_on_n02_combo009_CREB1-CREB5_seed00_rates.txt
self_on,True,2,combo010_CREB1-CREM,0,0.7985660161570789,0.6377076821609879,0.2748594490307449,62802.0,outputs/figure3/runs/self_on_n02_combo010_CREB1-CREM_seed00_rates.txt
self_on,True,2,combo011_CREB1-ATF1,0,0.7045699445193616,0.4964188067200163,0.31379650907240403,82560.0,outputs/figure3/runs/self_on_n02_combo011_CREB1-ATF1_seed00_rates.txt
self_on,True,2,combo012_CREB1-ATF4,0,0.701516277522414,0.49212508762890456,0.3329450443954469,75443.0,outputs/figure3/runs/self_on_n02_combo012_CREB1-ATF4_seed00_rates.txt
self_on,True,2,combo013_CREB1-ATF7,0,0.8197557467258216,0.6719994842900094,0.26636627595672685,56439.0,outputs/figure3/runs/self_on_n02_combo013_CREB1-ATF7_seed00_rates.txt
self_on,True,2,combo014_CREB3-CREB5,0,0.6868075488277849,0.4717046091268302,0.36561100648274186,94521.0,outputs/figure3/runs/self_on_n02_combo014_CREB3-CREB5_seed00_rates.txt
self_on,True,2,combo015_CREB3-CREM,0,0.7457746763711501,0.5561798679164938,0.3050780881501817,75604.0,outputs/figure3/runs/self_on_n02_combo015_CREB3-CREM_seed00_rates.txt
self_on,True,2,combo016_CREB3-ATF1,0,0.5952598620302705,0.35433430334429666,0.3603317450176799,102020.0,outputs/figure3/runs/self_on_n02_combo016_CREB3-ATF1_seed00_rates.txt
self_on,True,2,combo017_CREB3-ATF4,0,0.5265752782866223,0.27728152370263376,0.4135688561281004,122670.0,outputs/figure3/runs/self_on_n02_combo017_CREB3-ATF4_seed00_rates.txt
self_on,True,2,combo018_CREB3-ATF7,0,-0.03308226754472691,0.0010944364259008912,1.9577639985867874,391030.0,outputs/figure3/runs/self_on_n02_combo018_CREB3-ATF7_seed00_rates.txt
self_on,True,2,combo019_CREB5-CREM,0,0.7492595218133554,0.561389831027978,0.31672188784675115,75113.0,outputs/figure3/runs/self_on_n02_combo019_CREB5-CREM_seed00_rates.txt
self_on,True,2,combo020_CREB5-ATF1,0,0.6305539047400648,0.3975982267829427,0.3578798492923503,89045.0,outputs/figure3/runs/self_on_n02_combo020_CREB5-ATF1_seed00_rates.txt
self_on,True,2,combo021_CREB5-ATF4,0,0.6252777444283152,0.39097225767736143,0.35601139513787766,97385.0,outputs/figure3/runs/self_on_n02_combo021_CREB5-ATF4_seed00_rates.txt
self_on,True,2,combo022_CREB5-ATF7,0,0.712869347873465,0.5081827071375393,0.4410767607367697,101400.0,outputs/figure3/runs/self_on_n02_combo022_CREB5-ATF7_seed00_rates.txt
self_on,True,2,combo023_CREM-ATF1,0,0.6546437585004168,0.428558450543552,0.3324302752150752,90083.0,outputs/figure3/runs/self_on_n02_combo023_CREM-ATF1_seed00_rates.txt
self_on,True,2,combo024_CREM-ATF4,0,0.6901915269073708,0.47636434381472803,0.31982574125713936,87298.0,outputs/figure3/runs/self_on_n02_combo024_CREM-ATF4_seed00_rates.txt
self_on,True,2,combo025_CREM-ATF7,0,0.7470297520054292,0.5580534503812931,0.3178768102792049,76299.0,outputs/figure3/runs/self_on_n02_combo025_CREM-ATF7_seed00_rates.txt
self_on,True,2,combo026_ATF1-ATF4,0,0.18419979156724936,0.033929563213418105,0.4746314555644603,133000.0,outputs/figure3/runs/self_on_n02_combo026_ATF1-ATF4_seed00_rates.txt
self_on,True,2,combo027_ATF1-ATF7,0,0.6187864793545659,0.38289670703201856,0.35606867657282126,93114.0,outputs/figure3/runs/self_on_n02_combo027_ATF1-ATF7_seed00_rates.txt
self_on,True,2,combo028_ATF4-ATF7,0,0.6256195104099153,0.3913997718055421,0.4815826384073932,131300.0,outputs/figure3/runs/self_on_n02_combo028_ATF4-ATF7_seed00_rates.txt
self_on,True,3,combo029_CREB1-CREB3-CREB5,0,0.827866718707073,0.6853633039428159,0.2614207946862862,55850.0,outputs/figure3/runs/self_on_n03_combo029_CREB1-CREB3-CREB5_seed00_rates.txt
self_on,True,3,combo030_CREB1-CREB3-CREM,0,0.838395201352313,0.7029065136505855,0.24397549807450372,53213.0,outputs/figure3/runs/self_on_n03_combo030_CREB1-CREB3-CREM_seed00_rates.txt
self_on,True,3,combo031_CREB1-CREB3-ATF1,0,0.8019832482540313,0.6431771304800873,0.2732007266224214,59490.0,outputs/figure3/runs/self_on_n03_combo031_CREB1-CREB3-ATF1_seed00_rates.txt
self_on,True,3,combo032_CREB1-CREB3-ATF4,0,0.8187605719858858,0.6703688742386549,0.26460536881423763,56523.0,outputs/figure3/runs/self_on_n03_combo032_CREB1-CREB3-ATF4_seed00_rates.txt
self_on,True,3,combo033_CREB1-CREB3-ATF7,0,0.7919075188456877,0.6271175184043332,0.2715724466043282,62451.0,outputs/figure3/runs/self_on_n03_combo033_CREB1-CREB3-ATF7_seed00_rates.txt
self_on,True,3,combo034_CREB1-CREB5-CREM,0,0.8327649376487157,0.6934974413770694,0.2552085700310764,55113.0,outputs/figure3/runs/self_on_n03_combo034_CREB1-CREB5-CREM_seed00_rates.txt
self_on,True,3,combo035_CREB1-CREB5-ATF1,0,0.7176569434807912,0.5150314885261916,0.3135411739192859,72679.0,outputs/figure3/runs/self_on_n03_combo035_CREB1-CREB5-ATF1_seed00_rates.txt
self_on,True,3,combo036_CREB1-CREB5-ATF4,0,0.8067584210813967,0.6508591499857482,0.27742635400205257,59290.0,outputs/figure3/runs/self_on_n03_combo036_CREB1-CREB5-ATF4_seed00_rates.txt
self_on,True,3,combo037_CREB1-CREB5-ATF7,0,0.8158974776960469,0.6656886941107714,0.25794742147822297,59049.0,outputs/figure3/runs/self_on_n03_combo037_CREB1-CREB5-ATF7_seed00_rates.txt
self_on,True,3,combo038_CREB1-CREM-ATF1,0,0.8045152932574757,0.6472448570851622,0.27193366328712004,58458.0,outputs/figure3/runs/self_on_n03_combo038_CREB1-CREM-ATF1_seed00_rates.txt
self_on,True,3,combo039_CREB1-CREM-ATF4,0,0.798190701543667,0.6371083960307713,0.27198236709186,61805.0,outputs/figure3/runs/self_on_n03_combo039_CREB1-CREM-ATF4_seed00_rates.txt
self_on,True,3,combo040_CREB1-CREM-ATF7,0,-0.08838625663558308,0.007812130362051154,0.4889507945040278,1999000.0,outputs/figure3/runs/self_on_n03_combo040_CREB1-CREM-ATF7_seed00_rates.txt
self_on,True,3,combo041_CREB1-ATF1-ATF4,0,-0.10098489106739116,0.010197948223892857,0.48895589820498525,1973100.0,outputs/figure3/runs/self_on_n03_combo041_CREB1-ATF1-ATF4_seed00_rates.txt
self_on,True,3,combo042_CREB1-ATF1-ATF7,0,0.240974033176524,0.058068484665360486,0.48894901774016236,2107400.0,outputs/figure3/runs/self_on_n03_combo042_CREB1-ATF1-ATF7_seed00_rates.txt
self_on,True,3,combo043_CREB1-ATF4-ATF7,0,-0.27605958381185647,0.0762088938143754,0.4889490177401745,2011800.0,outputs/figure3/runs/self_on_n03_combo043_CREB1-ATF4-ATF7_seed00_rates.txt
self_on,True,3,combo044_CREB3-CREB5-CREM,0,,,inf,2075500.0,outputs/figure3/runs/self_on_n03_combo044_CREB3-CREB5-CREM_seed00_rates.txt
self_on,True,3,combo045_CREB3-CREB5-ATF1,0,,,inf,2078600.0,outputs/figure3/runs/self_on_n03_combo045_CREB3-CREB5-ATF1_seed00_rates.txt
self_on,True,3,combo046_CREB3-CREB5-ATF4,0,0.04114715992895332,0.0016930887702188617,0.4889489737702313,2017600.0,outputs/figure3/runs/self_on_n03_combo046_CREB3-CREB5-ATF4_seed00_rates.txt
self_on,True,3,combo047_CREB3-CREB5-ATF7,0,,,inf,2084700.0,outputs/figure3/runs/self_on_n03_combo047_CREB3-CREB5-ATF7_seed00_rates.txt
self_on,True,3,combo048_CREB3-CREM-ATF1,0,,,,2130500.0,outputs/figure3/runs/self_on_n03_combo048_CREB3-CREM-ATF1_seed00_rates.txt
self_on,True,3,combo049_CREB3-CREM-ATF4,0,,,,2134300.0,outputs/figure3/runs/self_on_n03_combo049_CREB3-CREM-ATF4_seed00_rates.txt
self_on,True,3,combo050_CREB3-CREM-ATF7,0,,,inf,2074700.0,outputs/figure3/runs/self_on_n03_combo050_CREB3-CREM-ATF7_seed00_rates.txt
self_on,True,3,combo051_CREB3-ATF1-ATF4,0,,,0.48894901774016675,2082200.0,outputs/figure3/runs/self_on_n03_combo051_CREB3-ATF1-ATF4_seed00_rates.txt
self_on,True,3,combo052_CREB3-ATF1-ATF7,0,,,inf,1985700.0,outputs/figure3/runs/self_on_n03_combo052_CREB3-ATF1-ATF7_seed00_rates.txt
self_on,True,3,combo053_CREB3-ATF4-ATF7,0,-0.30083755434145193,0.09050323410214604,0.4889490177401677,1968700.0,outputs/figure3/runs/self_on_n03_combo053_CREB3-ATF4-ATF7_seed00_rates.txt
self_on,True,3,combo054_CREB5-CREM-ATF1,0,,,,2134900.0,outputs/figure3/runs/self_on_n03_combo054_CREB5-CREM-ATF1_seed00_rates.txt
self_on,True,3,combo055_CREB5-CREM-ATF4,0,0.26256224858968064,0.06893893438446926,0.48894901774016364,1968700.0,outputs/figure3/runs/self_on_n03_combo055_CREB5-CREM-ATF4_seed00_rates.txt
self_on,True,3,combo056_CREB5-CREM-ATF7,0,,,inf,2078600.0,outputs/figure3/runs/self_on_n03_combo056_CREB5-CREM-ATF7_seed00_rates.txt
self_on,True,3,combo057_CREB5-ATF1-ATF4,0,,,inf,1987400.0,outputs/figure3/runs/self_on_n03_combo057_CREB5-ATF1-ATF4_seed00_rates.txt
self_on,True,3,combo058_CREB5-ATF1-ATF7,0,,,inf,2060900.0,outputs/figure3/runs/self_on_n03_combo058_CREB5-ATF1-ATF7_seed00_rates.txt
self_on,True,3,combo059_CREB5-ATF4-ATF7,0,-0.2227504207722114,0.04961774995419723,0.48894901774016697,1975000.0,outputs/figure3/runs/self_on_n03_combo059_CREB5-ATF4-ATF7_seed00_rates.txt
self_on,True,3,combo060_CREM-ATF1-ATF4,0,-0.07745501227610141,0.00599927892669102,0.48893469415431934,1977300.0,outputs/figure3/runs/self_on_n03_combo060_CREM-ATF1-ATF4_seed00_rates.txt
self_on,True,3,combo061_CREM-ATF1-ATF7,0,,,inf,2100000.0,outputs/figure3/runs/self_on_n03_combo061_CREM-ATF1-ATF7_seed00_rates.txt
self_on,True,3,combo062_CREM-ATF4-ATF7,0,,,inf,2083000.0,outputs/figure3/runs/self_on_n03_combo062_CREM-ATF4-ATF7_seed00_rates.txt
self_on,True,3,combo063_ATF1-ATF4-ATF7,0,,,,2126900.0,outputs/figure3/runs/self_on_n03_combo063_ATF1-ATF4-ATF7_seed00_rates.txt
self_on,True,4,combo064_CREB1-CREB3-CREB5-CREM,0,,,,2133100.0,outputs/figure3/runs/self_on_n04_combo064_CREB1-CREB3-CREB5-CREM_seed00_rates.txt
self_on,True,4,combo065_CREB1-CREB3-CREB5-ATF1,0,,,,2130500.0,outputs/figure3/runs/self_on_n04_combo065_CREB1-CREB3-CREB5-ATF1_seed00_rates.txt
self_on,True,4,combo066_CREB1-CREB3-CREB5-ATF4,0,-0.10561436230847393,0.011154393525825599,0.4889492134120623,1971600.0,outputs/figure3/runs/self_on_n04_combo066_CREB1-CREB3-CREB5-ATF4_seed00_rates.txt
self_on,True,4,combo067_CREB1-CREB3-CREB5-ATF7,0,-0.10561436402622669,0.011154393888664326,0.48894988770933073,1973300.0,outputs/figure3/runs/self_on_n04_combo067_CREB1-CREB3-CREB5-ATF7_seed00_rates.txt
self_on,True,4,combo068_CREB1-CREB3-CREM-ATF1,0,-0.10561436401093643,0.011154393885434585,0.48901413547838585,1997600.0,outputs/figure3/runs/self_on_n04_combo068_CREB1-CREB3-CREM-ATF1_seed00_rates.txt
self_on,True,4,combo069_CREB1-CREB3-CREM-ATF4,0,0.08157361218200274,0.006654254204419785,0.48894901774015237,1996500.0,outputs/figure3/runs/self_on_n04_combo069_CREB1-CREB3-CREM-ATF4_seed00_rates.txt
self_on,True,4,combo070_CREB1-CREB3-CREM-ATF7,0,-0.10561436398067485,0.01115439387904247,0.4889558814010008,1971200.0,outputs/figure3/runs/self_on_n04_combo070_CREB1-CREB3-CREM-ATF7_seed00_rates.txt
self_on,True,4,combo071_CREB1-CREB3-ATF1-ATF4,0,0.025893841971362477,0.000670491052037893,0.4889490177401601,1982900.0,outputs/figure3/runs/self_on_n04_combo071_CREB1-CREB3-ATF1-ATF4_seed00_rates.txt
self_on,True,4,combo072_CREB1-CREB3-ATF1-ATF7,0,0.35673589990758464,0.12726050228287425,0.4889490177401544,2001600.0,outputs/figure3/runs/self_on_n04_combo072_CREB1-CREB3-ATF1-ATF7_seed00_rates.txt
self_on,True,4,combo073_CREB1-CREB3-ATF4-ATF7,0,0.34093815502774494,0.11623882555372264,0.48894901774016075,1979400.0,outputs/figure3/runs/self_on_n04_combo073_CREB1-CREB3-ATF4-ATF7_seed00_rates.txt
self_on,True,4,combo074_CREB1-CREB5-CREM-ATF1,0,0.0892328378436428,0.00796249934962985,0.48894921066844743,1977600.0,outputs/figure3/runs/self_on_n04_combo074_CREB1-CREB5-CREM-ATF1_seed00_rates.txt
self_on,True,4,combo075_CREB1-CREB5-CREM-ATF4,0,-0.10561436401282515,0.011154393885833535,0.4889568614969707,2040700.0,outputs/figure3/runs/self_on_n04_combo075_CREB1-CREB5-CREM-ATF4_seed00_rates.txt
self_on,True,4,combo076_CREB1-CREB5-CREM-ATF7,0,,,,2134500.0,outputs/figure3/runs/self_on_n04_combo076_CREB1-CREB5-CREM-ATF7_seed00_rates.txt
self_on,True,4,combo077_CREB1-CREB5-ATF1-ATF4,0,0.3937752699364321,0.15505896321350995,0.48894901774016164,1987800.0,outputs/figure3/runs/self_on_n04_combo077_CREB1-CREB5-ATF1-ATF4_seed00_rates.txt
self_on,True,4,combo078_CREB1-CREB5-ATF1-ATF7,0,,,,2128300.0,outputs/figure3/runs/self_on_n04_combo078_CREB1-CREB5-ATF1-ATF7_seed00_rates.txt
self_on,True,4,combo079_CREB1-CREB5-ATF4-ATF7,0,0.17826070851472497,0.03177688020017174,0.488949017740159,1993700.0,outputs/figure3/runs/self_on_n04_combo079_CREB1-CREB5-ATF4-ATF7_seed00_rates.txt
self_on,True,4,combo080_CREB1-CREM-ATF1-ATF4,0,,,inf,2096700.0,outputs/figure3/runs/self_on_n04_combo080_CREB1-CREM-ATF1-ATF4_seed00_rates.txt
self_on,True,4,combo081_CREB1-CREM-ATF1-ATF7,0,-0.008810978905266038,7.763334926904311e-05,0.4889490177401634,1969800.0,outputs/figure3/runs/self_on_n04_combo081_CREB1-CREM-ATF1-ATF7_seed00_rates.txt
self_on,True,4,combo082_CREB1-CREM-ATF4-ATF7,0,0.5015692627261203,0.2515717253116239,0.48894901774014227,1985400.0,outputs/figure3/runs/self_on_n04_combo082_CREB1-CREM-ATF4-ATF7_seed00_rates.txt
self_on,True,4,combo083_CREB1-ATF1-ATF4-ATF7,0,0.4223175322995135,0.17835209808755065,0.4889490177401613,1997500.0,outputs/figure3/runs/self_on_n04_combo083_CREB1-ATF1-ATF4-ATF7_seed00_rates.txt
self_on,True,4,combo084_CREB3-CREB5-CREM-ATF1,0,,,inf,2093200.0,outputs/figure3/runs/self_on_n04_combo084_CREB3-CREB5-CREM-ATF1_seed00_rates.txt
self_on,True,4,combo085_CREB3-CREB5-CREM-ATF4,0,0.09322696313386798,0.00869126665516358,0.48894901774016436,1974100.0,outputs/figure3/runs/self_on_n04_combo085_CREB3-CREB5-CREM-ATF4_seed00_rates.txt
self_on,True,4,combo086_CREB3-CREB5-CREM-ATF7,0,0.32564329271342873,0.10604355408924383,0.48894901774016364,2099200.0,outputs/figure3/runs/self_on_n04_combo086_CREB3-CREB5-CREM-ATF7_seed00_rates.txt
self_on,True,4,combo087_CREB3-CREB5-ATF1-ATF4,0,0.4108290301920959,0.16878049204857803,0.4889490177401628,1972500.0,outputs/figure3/runs/self_on_n04_combo087_CREB3-CREB5-ATF1-ATF4_seed00_rates.txt
self_on,True,4,combo088_CREB3-CREB5-ATF1-ATF7,0,,,inf,2088500.0,outputs/figure3/runs/self_on_n04_combo088_CREB3-CREB5-ATF1-ATF7_seed00_rates.txt
self_on,True,4,combo089_CREB3-CREB5-ATF4-ATF7,0,,,inf,2084900.0,outputs/figure3/runs/self_on_n04_combo089_CREB3-CREB5-ATF4-ATF7_seed00_rates.txt
self_on,True,4,combo090_CREB3-CREM-ATF1-ATF4,0,0.5366323360733696,0.2879742641195619,0.4889490177401633,1980600.0,outputs/figure3/runs/self_on_n04_combo090_CREB3-CREM-ATF1-ATF4_seed00_rates.txt
self_on,True,4,combo091_CREB3-CREM-ATF1-ATF7,0,,,inf,2087900.0,outputs/figure3/runs/self_on_n04_combo091_CREB3-CREM-ATF1-ATF7_seed00_rates.txt
self_on,True,4,combo092_CREB3-CREM-ATF4-ATF7,0,-0.0211719245581133,0.00044825038949444107,0.48894901774016425,1980600.0,outputs/figure3/runs/self_on_n04_combo092_CREB3-CREM-ATF4-ATF7_seed00_rates.txt
self_on,True,4,combo093_CREB3-ATF1-ATF4-ATF7,0,0.5387295796116216,0.2902295599485145,0.4889490177401623,1975200.0,outputs/figure3/runs/self_on_n04_combo093_CREB3-ATF1-ATF4-ATF7_seed00_rates.txt
self_on,True,4,combo094_CREB5-CREM-ATF1-ATF4,0,,,,2128400.0,outputs/figure3/runs/self_on_n04_combo094_CREB5-CREM-ATF1-ATF4_seed00_rates.txt
self_on,True,4,combo095_CREB5-CREM-ATF1-ATF7,0,,,inf,2081800.0,outputs/figure3/runs/self_on_n04_combo095_CREB5-CREM-ATF1-ATF7_seed00_rates.txt
self_on,True,4,combo096_CREB5-CREM-ATF4-ATF7,0,0.5788926329214683,0.3351166804507498,0.4889490177401466,1998600.0,outputs/figure3/runs/self_on_n04_combo096_CREB5-CREM-ATF4-ATF7_seed00_rates.txt
self_on,True,4,combo097_CREB5-ATF1-ATF4-ATF7,0,0.40894783992630157,0.16723833578038796,0.48894901774016125,1972700.0,outputs/figure3/runs/self_on_n04_combo097_CREB5-ATF1-ATF4-ATF7_seed00_rates.txt
self_on,True,4,combo098_CREM-ATF1-ATF4-ATF7,0,0.40766238257516835,0.16618861816686292,0.4889490177401604,1979400.0,outputs/figure3/runs/self_on_n04_combo098_CREM-ATF1-ATF4-ATF7_seed00_rates.txt
self_on,True,5,combo099_CREB1-CREB3-CREB5-CREM-ATF1,0,-0.1056143639961721,0.011154393882315934,0.4889549099627205,1972700.0,outputs/figure3/runs/self_on_n05_combo099_CREB1-CREB3-CREB5-CREM-ATF1_seed00_rates.txt
self_on,True,5,combo100_CREB1-CREB3-CREB5-CREM-ATF4,0,-0.10671811200723211,0.011388755430388137,0.4889490177401686,1968900.0,outputs/figure3/runs/self_on_n05_combo100_CREB1-CREB3-CREB5-CREM-ATF4_seed00_rates.txt
self_on,True,5,combo101_CREB1-CREB3-CREB5-CREM-ATF7,0,-0.1056143640126941,0.011154393885805854,0.48895489622868743,2001900.0,outputs/figure3/runs/self_on_n05_combo101_CREB1-CREB3-CREB5-CREM-ATF7_seed00_rates.txt
self_on,True,5,combo102_CREB1-CREB3-CREB5-ATF1-ATF4,0,-0.06273304228183521,0.003935434593934525,0.4905529598383258,1985200.0,outputs/figure3/runs/self_on_n05_combo102_CREB1-CREB3-CREB5-ATF1-ATF4_seed00_rates.txt
self_on,True,5,combo103_CREB1-CREB3-CREB5-ATF1-ATF7,0,-0.1056143629496084,0.011154393661251615,0.48894943639474625,1987800.0,outputs/figure3/runs/self_on_n05_combo103_CREB1-CREB3-CREB5-ATF1-ATF7_seed00_rates.txt
self_on,True,5,combo104_CREB1-CREB3-CREB5-ATF4-ATF7,0,-0.011966829301644933,0.00014320500353470775,0.48893788914492137,1968800.0,outputs/figure3/runs/self_on_n05_combo104_CREB1-CREB3-CREB5-ATF4-ATF7_seed00_rates.txt
self_on,True,5,combo105_CREB1-CREB3-CREM-ATF1-ATF4,0,,,,2134900.0,outputs/figure3/runs/self_on_n05_combo105_CREB1-CREB3-CREM-ATF1-ATF4_seed00_rates.txt
self_on,True,5,combo106_CREB1-CREB3-CREM-ATF1-ATF7,0,,,,2134900.0,outputs/figure3/runs/self_on_n05_combo106_CREB1-CREB3-CREM-ATF1-ATF7_seed00_rates.txt
self_on,True,5,combo107_CREB1-CREB3-CREM-ATF4-ATF7,0,-0.10561436400422014,0.011154393884015911,0.48895712478042863,1968700.0,outputs/figure3/runs/self_on_n05_combo107_CREB1-CREB3-CREM-ATF4-ATF7_seed00_rates.txt
self_on,True,5,combo108_CREB1-CREB3-ATF1-ATF4-ATF7,0,-0.10561437096912026,0.011154395355202951,0.48894902308615373,2107000.0,outputs/figure3/runs/self_on_n05_combo108_CREB1-CREB3-ATF1-ATF4-ATF7_seed00_rates.txt
self_on,True,5,combo109_CREB1-CREB5-CREM-ATF1-ATF4,0,0.29046157810637924,0.08436792835604824,0.488949017740165,1968900.0,outputs/figure3/runs/self_on_n05_combo109_CREB1-CREB5-CREM-ATF1-ATF4_seed00_rates.txt
self_on,True,5,combo110_CREB1-CREB5-CREM-ATF1-ATF7,0,-0.1009848840677711,0.01019794681018117,0.48894907180652525,2070700.0,outputs/figure3/runs/self_on_n05_combo110_CREB1-CREB5-CREM-ATF1-ATF7_seed00_rates.txt
self_on,True,5,combo111_CREB1-CREB5-CREM-ATF4-ATF7,0,-0.10561436341358191,0.011154393759256148,0.488949456596518,1978700.0,outputs/figure3/runs/self_on_n05_combo111_CREB1-CREB5-CREM-ATF4-ATF7_seed00_rates.txt
self_on,True,5,combo112_CREB1-CREB5-ATF1-ATF4-ATF7,0,,,,2134900.0,outputs/figure3/runs/self_on_n05_combo112_CREB1-CREB5-ATF1-ATF4-ATF7_seed00_rates.txt
self_on,True,5,combo113_CREB1-CREM-ATF1-ATF4-ATF7,0,-0.10561436399750597,0.011154393882597684,0.4889629295659636,2033200.0,outputs/figure3/runs/self_on_n05_combo113_CREB1-CREM-ATF1-ATF4-ATF7_seed00_rates.txt
self_on,True,5,combo114_CREB3-CREB5-CREM-ATF1-ATF4,0,0.15332759319381198,0.023509350834607097,0.48894901774016475,2076700.0,outputs/figure3/runs/self_on_n05_combo114_CREB3-CREB5-CREM-ATF1-ATF4_seed00_rates.txt
self_on,True,5,combo115_CREB3-CREB5-CREM-ATF1-ATF7,0,-0.0611235399987511,0.0037360871419789255,0.48895033865366117,1968800.0,outputs/figure3/runs/self_on_n05_combo115_CREB3-CREB5-CREM-ATF1-ATF7_seed00_rates.txt
self_on,True,5,combo116_CREB3-CREB5-CREM-ATF4-ATF7,0,0.27908673669534534,0.07788940659925701,0.4889490177401656,1968900.0,outputs/figure3/runs/self_on_n05_combo116_CREB3-CREB5-CREM-ATF4-ATF7_seed00_rates.txt
self_on,True,5,combo117_CREB3-CREB5-ATF1-ATF4-ATF7,0,,,inf,2018600.0,outputs/figure3/runs/self_on_n05_combo117_CREB3-CREB5-ATF1-ATF4-ATF7_seed00_rates.txt
self_on,True,5,combo118_CREB3-CREM-ATF1-ATF4-ATF7,0,0.560342884876629,0.3139841486318631,0.48894901774015925,2045300.0,outputs/figure3/runs/self_on_n05_combo118_CREB3-CREM-ATF1-ATF4-ATF7_seed00_rates.txt
self_on,True,5,combo119_CREB5-CREM-ATF1-ATF4-ATF7,0,-0.061123540005620716,0.003736087142818716,0.4889502879166411,1969000.0,outputs/figure3/runs/self_on_n05_combo119_CREB5-CREM-ATF1-ATF4-ATF7_seed00_rates.txt
self_on,True,6,combo120_CREB1-CREB3-CREB5-CREM-ATF1-ATF4,0,-0.10098489105933656,0.010197948222266072,0.4889563650429269,2068700.0,outputs/figure3/runs/self_on_n06_combo120_CREB1-CREB3-CREB5-CREM-ATF1-ATF4_seed00_rates.txt
self_on,True,6,combo121_CREB1-CREB3-CREB5-CREM-ATF1-ATF7,0,0.03250153783798389,0.0010563499618338984,0.48894900973075045,2049100.0,outputs/figure3/runs/self_on_n06_combo121_CREB1-CREB3-CREB5-CREM-ATF1-ATF7_seed00_rates.txt
self_on,True,6,combo122_CREB1-CREB3-CREB5-CREM-ATF4-ATF7,0,-0.10561436398766567,0.011154393880519132,0.48895486805820554,2033700.0,outputs/figure3/runs/self_on_n06_combo122_CREB1-CREB3-CREB5-CREM-ATF4-ATF7_seed00_rates.txt
self_on,True,6,combo123_CREB1-CREB3-CREB5-ATF1-ATF4-ATF7,0,-0.10561432004717583,0.011154384599027286,0.4889490361351698,2019800.0,outputs/figure3/runs/self_on_n06_combo123_CREB1-CREB3-CREB5-ATF1-ATF4-ATF7_seed00_rates.txt
self_on,True,6,combo124_CREB1-CREB3-CREM-ATF1-ATF4-ATF7,0,-0.10561436401077381,0.011154393885400234,0.48896379893668673,1758200.0,outputs/figure3/runs/self_on_n06_combo124_CREB1-CREB3-CREM-ATF1-ATF4-ATF7_seed00_rates.txt
